"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"5297",67457,2,2,1,2,2,2,1,2,2,6,0.89,1,2,1
"5298",67458,1,2,2,2,2,2,2,1,2,4,1.27,1,NA,NA
"5299",67459,2,2,2,2,2,2,2,2,2,3,0.47,1,2,1
"5300",67460,2,2,2,2,2,2,2,1,2,5,1.88,3,1,NA
"5301",67461,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"5302",67462,1,2,2,2,2,2,2,2,1,3,0.98,1,2,1
"5303",67463,1,1,2,2,2,2,2,1,2,10,4.02,3,NA,NA
"5304",67464,1,1,2,2,2,2,2,1,2,8,2.15,3,NA,NA
"5305",67465,1,2,2,2,2,2,2,2,2,11,4.4,3,NA,NA
"5306",67466,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
"5307",67467,2,2,1,2,2,2,2,1,2,77,NA,1,1,NA
"5308",67468,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"5309",67469,1,2,2,2,2,2,2,2,2,10,4.73,3,NA,NA
"5310",67470,1,2,1,2,2,1,2,2,1,7,1.08,1,2,1
"5311",67471,1,2,2,2,2,2,2,2,2,6,2.98,3,NA,NA
"5312",67472,1,2,2,2,2,2,2,2,2,12,4.4,3,NA,NA
"5313",67473,2,2,1,1,1,2,2,2,2,7,2.38,3,NA,NA
"5314",67474,1,2,2,1,2,2,2,2,1,8,1.78,2,2,1
"5315",67475,1,2,2,2,2,2,2,2,1,3,1.32,2,NA,NA
"5316",67476,1,1,2,2,2,2,2,2,2,9,2.04,3,NA,NA
"5317",67477,1,1,2,2,2,2,2,2,2,12,4.89,3,NA,NA
"5318",67478,1,2,2,2,2,2,2,1,2,99,NA,9,9,NA
"5319",67479,2,2,2,2,2,2,2,2,2,2,0.32,1,2,1
"5320",67480,1,2,1,2,1,2,1,2,2,11,2.66,3,NA,NA
"5321",67481,2,2,2,2,1,1,2,2,2,4,1.19,1,2,77
"5322",67482,1,2,2,2,2,2,2,2,2,3,0.36,1,2,1
"5323",67483,2,2,2,2,2,1,2,2,2,2,0.66,1,2,1
"5324",67484,2,2,2,2,2,2,1,2,2,2,0.2,1,2,1
"5325",67485,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1
"5326",67486,1,2,2,2,2,2,2,2,2,6,1.34,2,NA,NA
"5327",67487,2,2,1,2,2,2,2,2,2,3,0.94,1,2,1
"5328",67488,1,2,2,2,2,2,2,2,2,7,3.2,3,NA,NA
"5329",67489,1,1,1,2,2,2,2,2,1,7,2.78,3,NA,NA
"5330",67490,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
"5331",67491,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
"5332",67492,1,2,2,2,2,2,2,2,2,8,3.57,3,NA,NA
"5333",67493,2,2,1,2,1,2,2,1,1,9,4.16,3,NA,NA
"5334",67494,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"5335",67495,1,1,2,2,2,2,2,2,2,7,1.01,1,2,1
"5336",67496,1,2,2,2,2,2,2,2,1,1,0,1,2,1
"5337",67497,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5338",67498,2,2,1,1,2,1,2,2,1,3,0.52,1,2,1
"5339",67499,1,2,1,2,2,2,2,1,2,12,5,3,NA,NA
"5340",67500,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5341",67501,1,2,2,2,2,2,2,2,1,10,4.65,3,NA,NA
"5342",67502,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5343",67503,1,2,2,2,2,2,2,1,2,8,4.41,3,NA,NA
"5344",67504,1,2,2,2,2,1,2,2,2,5,1.04,1,2,1
"5345",67505,1,1,2,2,2,2,2,1,2,9,4.12,3,NA,NA
"5346",67506,1,2,2,2,2,2,2,2,2,7,1.42,2,2,1
"5347",67507,2,2,2,2,2,2,2,2,2,3,0.47,1,2,1
"5348",67508,1,1,2,2,2,2,2,2,2,8,3.26,3,NA,NA
"5349",67509,2,2,1,2,2,2,2,1,2,7,3.2,3,NA,NA
"5350",67510,1,2,2,2,2,2,2,2,2,4,0.62,1,2,1
"5351",67511,1,1,2,2,2,2,2,2,2,7,1.94,3,2,1
"5352",67512,1,2,1,2,2,2,2,2,2,99,NA,1,2,2
"5353",67513,1,2,2,2,2,1,1,2,2,2,0.55,1,2,1
"5354",67514,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
"5355",67515,9,2,2,2,2,1,2,2,1,99,NA,9,9,NA
"5356",67516,1,2,2,2,2,2,2,2,2,7,1.89,3,2,1
"5357",67517,1,2,2,2,2,2,2,2,1,6,1.4,2,2,1
"5358",67518,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
"5359",67519,2,2,2,1,1,1,2,2,1,6,1.74,2,NA,NA
"5360",67520,2,2,1,2,1,2,2,1,2,5,1.43,2,1,NA
"5361",67521,2,2,2,2,1,2,2,2,2,4,1.48,2,2,1
"5362",67522,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"5363",67523,1,2,2,2,2,2,2,2,2,3,0.86,1,NA,NA
"5364",67524,1,2,2,2,2,2,2,2,2,2,0.24,1,2,1
"5365",67525,2,2,2,2,2,2,2,2,1,2,0.4,1,2,1
"5366",67526,1,2,2,2,2,2,2,2,2,8,1.72,2,2,1
"5367",67527,1,2,1,2,1,2,1,2,2,4,1.44,2,2,1
"5368",67528,1,2,2,2,2,2,2,1,1,6,1.24,1,1,NA
"5369",67529,1,2,2,2,2,2,2,1,2,12,4,3,NA,NA
"5370",67530,1,2,2,2,2,2,2,2,2,6,3.09,3,2,1
"5371",67531,2,2,2,2,2,1,2,2,2,2,0.24,1,2,99
"5372",67532,2,2,1,2,2,2,2,1,2,4,1.27,1,1,NA
"5373",67533,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
"5374",67534,2,2,2,2,1,2,2,2,2,3,1.32,2,2,1
"5375",67535,1,2,2,2,2,2,2,2,2,5,1.13,1,NA,NA
"5376",67536,1,2,2,2,2,2,2,1,2,9,2.68,3,NA,NA
"5377",67537,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"5378",67538,1,2,1,2,1,2,2,2,1,8,2.08,3,1,NA
"5379",67539,2,2,2,1,2,2,2,2,2,5,0.89,1,2,1
"5380",67540,1,1,2,2,2,2,2,2,2,99,NA,1,2,1
"5381",67541,1,2,2,2,2,2,2,2,2,12,4,3,NA,NA
"5382",67542,2,1,1,2,2,2,2,1,2,5,0.54,1,2,4
"5383",67543,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
"5384",67544,1,1,2,2,2,2,2,2,1,99,NA,9,2,1
"5385",67545,1,2,2,2,2,2,1,2,2,3,0.63,1,2,1
"5386",67546,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
"5387",67547,1,2,2,2,2,2,1,2,2,7,1.72,2,NA,NA
"5388",67548,2,2,1,1,2,2,2,2,1,3,0.71,1,2,1
"5389",67549,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"5390",67550,1,2,2,2,2,2,2,2,1,4,1.24,1,2,1
"5391",67551,1,2,1,2,1,2,2,2,2,99,NA,3,9,NA
"5392",67552,1,2,2,2,2,2,2,2,2,11,2.89,3,NA,NA
"5393",67553,1,2,2,2,2,1,2,2,2,2,0.63,1,2,1
"5394",67554,1,1,1,2,2,1,2,1,2,99,NA,3,NA,NA
"5395",67555,2,2,1,1,2,2,2,2,2,4,1.22,1,2,1
"5396",67556,1,2,2,2,2,2,2,2,1,99,NA,3,NA,NA
"5397",67557,1,2,1,1,2,1,2,2,2,6,1.02,1,2,1
"5398",67558,1,1,2,2,2,2,1,2,2,1,0,1,2,1
"5399",67559,1,2,2,2,2,2,2,2,2,7,1.16,1,2,5
"5400",67560,1,2,2,2,2,1,2,2,2,6,0.59,1,2,1
"5401",67561,1,2,1,1,1,2,2,2,2,3,0.64,1,2,1
"5402",67562,2,2,2,2,2,2,2,2,2,99,NA,1,2,1
"5403",67563,2,2,1,2,2,2,2,2,2,2,0.58,1,2,1
"5404",67564,1,2,2,2,2,2,2,2,2,11,3.9,3,NA,NA
"5405",67565,1,2,2,2,2,2,2,2,2,12,4.69,3,NA,NA
"5406",67566,1,2,1,2,2,2,2,2,2,6,1.74,2,1,NA
"5407",67567,1,2,1,2,1,2,2,2,1,99,NA,3,NA,NA
"5408",67568,1,1,2,2,2,2,2,2,2,5,0.81,1,2,1
"5409",67569,2,2,2,2,2,2,1,2,1,7,1.1,1,2,1
"5410",67570,1,2,2,2,2,2,2,2,2,10,3.01,3,NA,NA
"5411",67571,1,1,2,2,2,2,2,2,2,6,1.01,1,2,1
"5412",67572,1,2,2,2,2,2,2,1,2,11,4.16,3,NA,NA
"5413",67573,2,2,1,2,2,2,2,2,2,4,1.15,1,2,1
"5414",67574,1,2,2,2,2,1,2,2,2,7,2.27,3,NA,NA
"5415",67575,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1
"5416",67576,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5417",67577,1,2,2,2,2,2,2,2,2,5,2.21,3,NA,NA
"5418",67578,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5419",67579,1,1,2,2,2,2,2,2,2,4,1.19,1,2,1
"5420",67580,2,2,1,2,2,2,2,2,2,3,0.95,1,2,1
"5421",67581,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"5422",67582,1,2,2,2,2,2,1,2,2,3,0.52,1,2,1
"5423",67583,1,2,2,2,2,2,2,2,2,12,4.89,3,NA,NA
"5424",67584,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
"5425",67585,1,2,2,2,2,2,2,2,2,9,4.08,3,NA,NA
"5426",67586,2,2,1,2,2,1,2,2,2,2,0.75,1,2,1
"5427",67587,2,2,1,2,2,2,2,2,2,7,3.49,3,NA,NA
"5428",67588,1,2,2,2,2,2,2,2,2,5,0.8,1,2,1
"5429",67589,2,2,1,2,1,2,2,1,2,7,2.45,3,NA,NA
"5430",67590,1,2,2,2,2,2,1,2,2,2,0.26,1,2,1
"5431",67591,1,2,2,2,2,2,2,2,2,11,3.54,3,NA,NA
"5432",67592,1,2,2,2,2,2,2,1,2,10,4.89,3,NA,NA
"5433",67593,1,2,2,2,2,1,2,2,2,7,0.85,1,2,1
"5434",67594,1,2,2,2,2,2,2,1,2,10,3.77,3,NA,NA
"5435",67595,1,2,2,2,2,2,2,2,1,7,3.31,3,NA,NA
"5436",67596,1,1,2,2,2,2,2,1,1,10,3.76,3,NA,NA
"5437",67597,1,2,2,2,2,2,2,2,2,77,NA,3,1,NA
"5438",67598,1,1,1,2,2,2,2,2,2,8,2.08,3,NA,NA
"5439",67599,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1
"5440",67600,1,2,2,2,2,2,2,2,2,7,1.42,2,2,1
"5441",67601,2,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"5442",67602,1,2,2,2,2,2,2,2,2,6,1.53,2,2,1
"5443",67603,2,2,2,1,1,2,2,1,1,12,5,3,NA,NA
"5444",67604,1,2,2,2,2,2,2,2,2,8,1.37,2,1,NA
"5445",67605,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
"5446",67606,2,2,2,2,2,1,2,2,2,2,0.74,1,2,99
"5447",67607,1,2,2,2,2,2,2,1,2,10,4.76,3,NA,NA
"5448",67608,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5449",67609,1,2,2,2,2,2,2,2,2,8,2.59,3,1,NA
"5450",67610,1,2,2,2,2,1,2,2,2,99,NA,1,2,1
"5451",67611,1,2,2,2,1,2,2,1,2,12,5,3,NA,NA
"5452",67612,1,2,2,2,2,2,2,2,2,8,2.51,3,NA,NA
"5453",67613,1,2,2,2,2,2,2,2,2,6,1.57,2,2,2
"5454",67614,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
"5455",67615,1,2,2,2,2,2,2,2,2,7,1.61,2,NA,NA
"5456",67616,2,2,1,1,1,2,2,2,2,2,0.81,1,2,1
"5457",67617,2,1,2,2,2,2,2,2,2,5,1.04,1,2,1
"5458",67618,2,2,1,2,2,2,2,1,2,7,2.45,3,NA,NA
"5459",67619,1,1,2,2,2,2,2,2,2,9,2.04,3,NA,NA
"5460",67620,2,1,2,2,2,2,2,2,1,3,1.1,1,2,1
"5461",67621,1,2,2,2,2,2,1,2,2,3,0.53,1,2,1
"5462",67622,2,2,1,1,2,1,1,2,2,2,0.31,1,2,1
"5463",67623,1,2,2,2,2,2,2,2,1,7,2.26,3,NA,NA
"5464",67624,1,1,2,2,2,2,2,2,1,1,0,1,1,NA
"5465",67625,2,2,1,2,2,1,2,2,2,3,0.94,1,2,2
"5466",67626,1,2,2,2,2,1,2,2,2,9,2.22,3,NA,NA
"5467",67627,1,2,2,2,2,2,2,1,2,11,4.16,3,NA,NA
"5468",67628,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
"5469",67629,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA
"5470",67630,1,2,2,2,2,2,2,2,1,4,0.71,1,2,1
"5471",67631,1,2,2,1,2,1,2,2,1,99,NA,1,2,1
"5472",67632,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1
"5473",67633,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"5474",67634,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
"5475",67635,1,2,2,2,2,2,2,2,2,3,0.79,1,NA,NA
"5476",67636,1,2,2,2,2,2,2,2,1,6,0.78,1,2,1
"5477",67637,2,2,2,1,1,1,1,1,2,9,2,3,NA,NA
"5478",67638,2,2,2,2,2,2,1,2,2,2,0.41,1,2,1
"5479",67639,1,2,2,2,2,2,2,2,2,2,0.57,1,2,2
"5480",67640,1,2,2,1,2,2,2,2,1,6,1.57,2,2,1
"5481",67641,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
"5482",67642,1,2,2,2,2,2,2,2,2,7,1.93,3,NA,NA
"5483",67643,2,1,1,2,2,2,2,2,2,11,5,3,NA,NA
"5484",67644,1,2,2,2,2,2,1,2,2,12,3.33,3,NA,NA
"5485",67645,1,1,2,2,2,2,2,2,1,4,0.67,1,2,1
"5486",67646,1,2,2,2,2,2,2,2,2,99,NA,2,9,NA
"5487",67647,2,2,1,2,2,2,2,2,2,3,1.05,1,2,77
"5488",67648,1,2,2,2,2,2,2,2,2,10,2.95,3,NA,NA
"5489",67649,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
"5490",67650,1,2,2,2,2,2,2,2,2,1,0.16,1,2,1
"5491",67651,1,2,1,2,2,1,2,2,1,4,0.69,1,2,1
"5492",67652,1,1,2,2,2,2,2,2,2,7,1.94,3,2,1
"5493",67653,1,2,2,2,2,2,2,1,1,8,2.85,3,NA,NA
"5494",67654,1,2,2,2,2,2,2,2,2,8,1.42,2,2,1
"5495",67655,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
"5496",67656,1,2,2,2,2,2,2,1,2,1,0,1,2,4
"5497",67657,1,2,2,2,2,2,2,2,2,12,4.59,3,NA,NA
"5498",67658,2,2,1,2,1,2,2,1,2,8,4.13,3,NA,NA
"5499",67659,1,2,2,2,2,2,2,2,2,11,3.67,3,NA,NA
"5500",67660,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"5501",67661,2,1,1,2,2,2,2,2,2,3,0.82,1,2,1
"5502",67662,1,2,2,2,2,2,2,2,2,7,1.88,3,NA,NA
"5503",67663,1,2,2,2,2,2,1,2,2,8,1.78,2,2,1
"5504",67664,7,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5505",67665,1,2,1,2,2,1,2,2,1,5,0.78,1,2,1
"5506",67666,1,2,2,2,2,2,2,2,2,8,3.26,3,NA,NA
"5507",67667,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5508",67668,2,2,1,2,2,2,2,2,2,3,1.29,1,2,1
"5509",67669,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
"5510",67670,1,2,2,2,2,2,2,2,2,5,2.2,3,NA,NA
"5511",67671,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
"5512",67672,1,2,2,2,2,2,2,2,1,7,0.93,1,2,1
"5513",67673,1,1,2,2,2,2,2,2,1,12,5,3,NA,NA
"5514",67674,1,2,2,2,2,2,2,2,1,2,0.33,1,2,1
"5515",67675,1,2,2,2,1,2,2,2,2,7,1.56,2,NA,NA
"5516",67676,1,2,2,2,2,2,1,2,1,1,0.13,1,2,1
"5517",67677,1,2,2,2,2,2,2,2,2,3,1.28,1,2,1
"5518",67678,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
"5519",67679,1,2,2,2,2,2,2,2,2,6,1.1,1,2,1
"5520",67680,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"5521",67681,1,2,2,2,2,2,2,1,2,9,2.68,3,NA,NA
"5522",67682,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
"5523",67683,1,2,1,2,2,2,2,1,2,9,3.24,3,NA,NA
"5524",67684,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
"5525",67685,1,2,2,2,2,2,2,2,2,11,3.47,3,NA,NA
"5526",67686,1,2,2,2,2,2,2,2,2,7,1.51,2,2,1
"5527",67687,1,2,2,2,2,1,2,2,1,4,0.94,1,1,NA
"5528",67688,1,2,2,2,1,2,2,2,1,4,0.62,1,2,2
"5529",67689,1,2,2,2,2,2,2,2,2,9,2.37,3,NA,NA
"5530",67690,2,2,2,1,2,2,2,2,2,3,0.96,1,2,1
"5531",67691,1,2,2,2,2,2,2,2,2,4,0.46,1,2,1
"5532",67692,2,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"5533",67693,1,2,2,2,2,2,2,2,2,11,4.03,3,NA,NA
"5534",67694,1,2,2,1,2,2,2,2,2,3,0.93,1,2,1
"5535",67695,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
"5536",67696,1,2,2,2,1,2,2,1,2,9,2.29,3,1,NA
"5537",67697,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"5538",67698,1,1,1,1,2,2,2,2,2,7,2.78,3,NA,NA
"5539",67699,1,2,2,2,2,2,2,1,2,8,2.91,3,NA,NA
"5540",67700,1,1,1,2,2,2,2,2,2,3,0.62,1,2,4
"5541",67701,1,1,2,2,2,2,2,1,2,11,3.9,3,NA,NA
"5542",67702,1,1,2,2,2,2,2,2,2,4,0.45,1,2,6
"5543",67703,1,1,1,1,2,2,2,2,2,6,1.98,3,NA,NA
"5544",67704,1,2,2,2,2,2,2,2,2,11,3.11,3,NA,NA
"5545",67705,2,2,1,2,2,2,2,2,2,2,0.72,1,2,1
"5546",67706,1,2,2,2,2,2,2,1,2,11,3.9,3,NA,NA
"5547",67707,2,2,2,2,2,2,1,2,2,2,0.38,1,2,1
"5548",67708,1,1,2,2,2,2,2,1,2,7,1.03,1,2,1
"5549",67709,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"5550",67710,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
"5551",67711,7,2,2,2,2,2,7,7,2,NA,NA,NA,NA,NA
"5552",67712,1,2,1,1,1,2,2,2,2,3,0.64,1,2,1
"5553",67713,1,1,2,2,2,2,2,1,2,9,4.12,3,NA,NA
"5554",67714,2,2,1,2,2,2,2,2,2,3,0.86,1,2,1
"5555",67715,1,2,2,2,2,2,2,2,2,10,3.02,3,NA,NA
"5556",67716,1,2,1,2,2,2,2,2,2,5,1.39,2,2,1
"5557",67717,2,2,1,2,2,2,2,2,2,3,1.1,1,2,1
"5558",67718,1,2,2,2,2,2,2,2,2,7,2.54,3,1,NA
"5559",67719,1,2,2,2,2,1,2,2,2,8,3.11,3,NA,NA
"5560",67720,1,2,2,2,2,2,2,1,2,10,4.49,3,NA,NA
"5561",67721,2,2,1,2,2,2,2,2,2,3,1.15,1,2,1
"5562",67722,1,2,2,2,2,2,2,2,2,2,0.54,1,2,2
"5563",67723,1,2,9,2,2,9,9,9,9,99,NA,9,9,NA
"5564",67724,1,2,2,2,2,2,2,2,2,4,1.04,1,2,1
"5565",67725,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA
"5566",67726,1,1,2,2,2,2,2,2,2,5,1.26,1,2,1
"5567",67727,1,2,2,2,2,2,2,1,2,3,0.79,1,2,1
"5568",67728,2,2,1,2,2,2,2,2,2,2,0.78,1,2,1
"5569",67729,1,2,2,2,2,2,2,2,1,4,0.62,1,2,1
"5570",67730,1,1,2,2,2,2,2,2,2,5,0.89,1,2,1
"5571",67731,1,2,2,2,2,2,2,1,2,12,3.45,3,NA,NA
"5572",67732,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"5573",67733,1,2,2,2,2,2,2,2,2,6,1.35,2,2,1
"5574",67734,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
"5575",67735,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
"5576",67736,1,2,2,2,2,2,2,2,2,6,0.88,1,2,1
"5577",67737,1,2,2,2,2,2,2,1,2,1,0,1,NA,NA
"5578",67738,1,2,2,2,2,2,2,2,1,6,1.57,2,NA,NA
"5579",67739,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5580",67740,1,2,2,2,2,2,2,2,2,5,1.59,2,2,1
"5581",67741,1,2,2,2,2,2,2,2,1,8,2,3,1,NA
"5582",67742,1,2,2,2,2,2,2,2,2,3,0.53,1,2,1
"5583",67743,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
"5584",67744,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"5585",67745,2,2,1,2,2,2,1,2,2,2,0.86,1,2,1
"5586",67746,1,2,2,2,2,2,2,1,2,12,4.28,3,NA,NA
"5587",67747,1,2,2,2,2,2,2,1,2,10,2.67,3,NA,NA
"5588",67748,1,2,2,2,2,2,2,2,2,3,0.75,1,2,1
"5589",67749,1,2,2,2,2,2,2,1,2,11,2.89,3,NA,NA
"5590",67750,1,2,2,2,2,2,2,2,2,3,0.43,1,2,6
"5591",67751,1,2,2,2,2,2,2,2,1,7,0.93,1,2,1
"5592",67752,1,2,2,2,2,2,2,1,2,12,4.26,3,NA,NA
"5593",67753,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"5594",67754,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"5595",67755,1,1,2,2,2,2,2,1,2,9,2.6,3,NA,NA
"5596",67756,1,2,2,2,2,2,2,2,2,6,2.69,3,NA,NA
"5597",67757,1,2,2,2,2,2,2,2,2,2,0.39,1,2,1
"5598",67758,2,2,2,2,2,1,2,2,2,5,0.83,1,2,1
"5599",67759,1,2,2,2,2,2,2,2,2,8,1.83,2,2,4
"5600",67760,1,1,2,2,2,2,2,2,2,99,NA,2,2,1
"5601",67761,1,2,2,2,2,2,2,2,2,6,1.62,2,2,1
"5602",67762,1,2,2,2,2,2,2,2,2,77,NA,3,1,NA
"5603",67763,1,1,2,2,2,2,2,1,2,3,0.54,1,NA,NA
"5604",67764,2,2,1,2,2,2,2,2,2,5,2.2,3,2,1
"5605",67765,1,1,2,2,2,2,2,2,2,4,0.86,1,2,1
"5606",67766,1,2,2,2,2,2,2,2,2,99,NA,2,2,3
"5607",67767,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"5608",67768,1,2,2,2,2,2,2,2,1,7,1.88,3,NA,NA
"5609",67769,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
"5610",67770,1,2,2,2,2,2,2,2,2,6,0.97,1,2,1
"5611",67771,1,2,1,2,2,2,2,2,2,5,1.17,1,2,1
"5612",67772,2,2,1,2,1,2,2,2,2,8,3.26,3,NA,NA
"5613",67773,1,2,1,2,1,2,2,1,2,8,3.57,3,NA,NA
"5614",67774,1,2,2,2,2,2,2,2,1,8,1.8,2,2,3
"5615",67775,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"5616",67776,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
"5617",67777,1,2,2,2,2,2,2,2,2,8,1.78,2,NA,NA
"5618",67778,1,2,2,1,2,2,2,1,1,6,1.96,3,2,1
"5619",67779,1,1,1,2,2,2,2,1,1,1,0.24,1,NA,NA
"5620",67780,1,2,2,2,2,2,2,2,2,4,0.75,1,2,1
"5621",67781,1,2,2,1,2,2,1,2,2,9,1.54,2,2,1
"5622",67782,1,2,2,2,2,2,2,2,2,10,2.23,3,NA,NA
"5623",67783,1,1,2,2,2,2,2,2,2,8,1.12,1,NA,NA
"5624",67784,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
"5625",67785,2,2,2,1,2,2,2,2,2,4,1.21,1,2,1
"5626",67786,1,1,2,2,2,2,2,2,2,5,1.87,3,2,1
"5627",67787,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
"5628",67788,1,2,1,2,2,2,2,2,2,4,1.06,1,2,2
"5629",67789,2,1,2,2,2,2,2,2,2,2,0.31,1,2,1
"5630",67790,1,2,2,2,2,2,2,2,2,4,0.88,1,NA,NA
"5631",67791,2,2,1,2,1,2,2,1,2,3,1.24,1,1,NA
"5632",67792,1,2,1,2,2,1,1,2,2,4,0.49,1,2,1
"5633",67793,1,2,2,2,2,2,2,2,2,5,0.94,1,2,2
"5634",67794,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5635",67795,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5636",67796,1,2,2,2,2,2,2,2,1,8,1.78,2,NA,NA
"5637",67797,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"5638",67798,1,2,2,1,2,2,1,1,2,7,2.38,3,NA,NA
"5639",67799,1,2,2,1,2,1,2,2,2,5,0.89,1,2,1
"5640",67800,1,2,2,2,2,2,2,2,2,7,1.56,2,NA,NA
"5641",67801,1,2,2,2,2,2,2,2,2,5,0.7,1,2,1
"5642",67802,1,1,2,2,2,2,2,2,1,9,2.29,3,NA,NA
"5643",67803,1,2,2,2,2,2,1,2,2,3,0.44,1,2,1
"5644",67804,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
"5645",67805,2,2,2,2,2,2,1,2,2,4,0.83,1,2,1
"5646",67806,1,1,2,2,2,2,2,2,2,5,0.89,1,2,1
"5647",67807,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"5648",67808,2,1,1,2,1,2,2,2,2,8,2.58,3,NA,NA
"5649",67809,1,2,2,2,2,2,2,2,2,2,0.19,1,2,1
"5650",67810,1,2,2,2,2,2,2,2,2,9,2.6,3,2,1
"5651",67811,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5652",67812,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
"5653",67813,1,2,1,1,1,2,2,1,1,11,5,3,NA,NA
"5654",67814,2,2,2,2,2,2,2,2,1,1,0.06,1,2,1
"5655",67815,1,1,2,2,2,2,2,2,2,9,2.22,3,2,1
"5656",67816,1,2,2,2,2,2,2,2,2,2,0.31,1,2,1
"5657",67817,2,2,2,2,2,2,2,2,2,5,1.83,2,2,1
"5658",67818,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"5659",67819,2,2,1,2,2,2,2,1,2,3,1.16,1,1,NA
"5660",67820,1,2,2,2,2,2,2,2,1,4,0.83,1,2,1
"5661",67821,2,2,2,2,2,1,2,2,2,2,0.35,1,2,1
"5662",67822,2,2,1,2,2,2,2,2,2,3,0.95,1,2,1
"5663",67823,1,2,1,2,1,2,2,2,2,7,1.56,2,NA,NA
"5664",67824,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"5665",67825,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA
"5666",67826,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
