Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,INQ300,IND310,INQ320
8855,92586,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,3.0,1.0,,1.0
8856,92587,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,1.0,,1.0
8857,92588,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.21,1.0,2.0,2.0,6.0
8858,92589,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.27,1.0,2.0,1.0,1.0
8859,92590,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1.36,2.0,2.0,1.0,1.0
8860,92591,,,,,,,,,,,,,,,
8861,92592,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
8862,92593,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0
8863,92594,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,2.0,1.0
8864,92595,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.9,1.0,2.0,1.0,5.0
8865,92596,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.65,1.0,2.0,1.0,1.0
8866,92597,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,3.0
8867,92598,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.6,1.0,2.0,3.0,9.0
8868,92599,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.55,1.0,2.0,1.0,4.0
8869,92600,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.72,1.0,2.0,1.0,1.0
8870,92601,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.53,3.0,2.0,2.0,1.0
8871,92602,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0
8872,92603,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.42,2.0,2.0,1.0,1.0
8873,92604,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,1.0,2.0,1.0,3.0
8874,92605,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0
8875,92606,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.69,2.0,2.0,1.0,2.0
8876,92607,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.81,1.0,2.0,1.0,3.0
8877,92608,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.84,2.0,2.0,3.0,1.0
8878,92609,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.77,1.0,2.0,1.0,1.0
8879,92610,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,4.0,1.0
8880,92611,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
8881,92612,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
8882,92613,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.89,1.0,2.0,1.0,1.0
8883,92614,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,99.0,,9.0,2.0,99.0,1.0
8884,92615,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.46,3.0,1.0,,1.0
8885,92616,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.13,3.0,1.0,,1.0
8886,92617,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.07,1.0,2.0,1.0,4.0
8887,92618,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.38,3.0,2.0,1.0,4.0
8888,92619,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.84,2.0,2.0,3.0,1.0
8889,92620,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.63,1.0,2.0,1.0,5.0
8890,92621,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.49,1.0,2.0,2.0,1.0
8891,92622,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.93,1.0,2.0,1.0,3.0
8892,92623,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0,1.0
8893,92624,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.97,1.0,2.0,1.0,1.0
8894,92625,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.03,3.0,1.0,,1.0
8895,92626,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.32,1.0,2.0,1.0,1.0
8896,92627,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.5,2.0,2.0,1.0,1.0
8897,92628,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.9,1.0,2.0,1.0,1.0
8898,92629,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.92,1.0,2.0,1.0,1.0
8899,92630,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,12.0,4.45,3.0,2.0,1.0,1.0
8900,92631,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.92,3.0,1.0,,1.0
8901,92632,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.55,2.0,2.0,3.0,1.0
8902,92633,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,2.0,5.0,1.0
8903,92634,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
8904,92635,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,3.29,3.0,1.0,,1.0
8905,92636,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.02,1.0,2.0,1.0,3.0
8906,92637,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.72,3.0,1.0,,1.0
8907,92638,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
8908,92639,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.33,2.0,1.0,,1.0
8909,92640,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.44,1.0,2.0,1.0,1.0
8910,92641,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0,1.0
8911,92642,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.89,1.0,2.0,1.0,1.0
8912,92643,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,11.0,2.96,3.0,1.0,,1.0
8913,92644,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
8914,92645,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.49,3.0,1.0,,1.0
8915,92646,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.27,1.0,2.0,1.0,1.0
8916,92647,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.9,1.0,2.0,1.0,1.0
8917,92648,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.76,1.0,2.0,1.0,1.0
8918,92649,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.44,1.0,2.0,1.0,1.0
8919,92650,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,99.0,,3.0,2.0,2.0,1.0
8920,92651,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.84,1.0,2.0,1.0,1.0
8921,92652,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,1.0
8922,92653,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,3.16,3.0,1.0,,9.0
8923,92654,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.24,3.0,2.0,1.0,1.0
8924,92655,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.55,3.0,2.0,2.0,1.0
8925,92656,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,5.0,3.0,2.0,1.0,4.0
8926,92657,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
8927,92658,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.97,1.0,2.0,1.0,1.0
8928,92659,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.75,3.0,1.0,,1.0
8929,92660,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
8930,92661,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,12.0,3.13,3.0,2.0,4.0,1.0
8931,92662,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.73,2.0,1.0,,1.0
8932,92663,,,,,,,,,,,,,,,
8933,92664,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.04,3.0,1.0,,1.0
8934,92665,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.76,2.0,2.0,1.0,1.0
8935,92666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.99,1.0,2.0,1.0,4.0
8936,92667,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.75,1.0,1.0,,1.0
8937,92668,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.28,1.0,1.0,,1.0
8938,92669,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.67,3.0,2.0,3.0,1.0
8939,92670,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
8940,92671,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.59,1.0,2.0,1.0,1.0
8941,92672,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.17,3.0,2.0,1.0,1.0
8942,92673,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.51,3.0,2.0,3.0,1.0
8943,92674,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.74,1.0,2.0,1.0,4.0
8944,92675,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,2.53,3.0,2.0,1.0,1.0
8945,92676,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,2.0,2.0,1.0,1.0
8946,92677,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.4,1.0,2.0,1.0,1.0
8947,92678,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,11.0,3.38,3.0,2.0,1.0,1.0
8948,92679,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.71,1.0,2.0,1.0,9.0
8949,92680,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
8950,92681,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.41,2.0,2.0,1.0,2.0
8951,92682,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,3.0,1.0,,1.0
8952,92683,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.6,2.0,2.0,2.0,1.0
8953,92684,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.09,1.0,2.0,2.0,1.0
8954,92685,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.59,1.0,1.0,,1.0
8955,92686,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.63,2.0,2.0,1.0,3.0
8956,92687,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
8957,92688,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,2.0,5.0,4.0
8958,92689,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.52,3.0,1.0,,1.0
8959,92690,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,1.17,1.0,2.0,1.0,1.0
8960,92691,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,77.0,,2.0,7.0,,1.0
8961,92692,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.38,3.0,2.0,3.0,1.0
8962,92693,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.31,2.0,2.0,1.0,1.0
8963,92694,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
8964,92695,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.13,1.0,2.0,1.0,1.0
8965,92696,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.01,3.0,1.0,,1.0
8966,92697,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.67,1.0,2.0,1.0,1.0
8967,92698,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,4.0
8968,92699,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.2,3.0,2.0,1.0,1.0
8969,92700,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.49,1.0,2.0,1.0,1.0
8970,92701,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.42,1.0,2.0,1.0,1.0
8971,92702,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.22,3.0,2.0,2.0,1.0
8972,92703,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.2,1.0,2.0,1.0,1.0
8973,92704,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.79,1.0,2.0,1.0,6.0
8974,92705,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.71,1.0,2.0,1.0,9.0
8975,92706,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.22,3.0,1.0,,1.0
8976,92707,2.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.37,1.0,2.0,1.0,1.0
8977,92708,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.0,10.0,3.57,3.0,2.0,3.0,1.0
8978,92709,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.21,1.0,1.0,,1.0
8979,92710,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.66,3.0,2.0,2.0,1.0
8980,92711,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.61,2.0,2.0,1.0,1.0
8981,92712,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.72,3.0,2.0,1.0,1.0
8982,92713,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,99.0,,3.0,2.0,2.0,1.0
8983,92714,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,4.19,3.0,1.0,,1.0
8984,92715,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.81,1.0,7.0,,1.0
8985,92716,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.08,3.0,1.0,,1.0
8986,92717,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
8987,92718,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.17,1.0,2.0,1.0,1.0
8988,92719,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,1.0,,1.0
8989,92720,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,7.0,1.0,,1.0
8990,92721,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.59,1.0,2.0,1.0,1.0
8991,92722,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.04,3.0,2.0,1.0,1.0
8992,92723,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,1.0
8993,92724,9.0,2.0,9.0,2.0,2.0,9.0,2.0,2.0,2.0,8.0,1.31,2.0,2.0,1.0,1.0
8994,92725,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.49,1.0,2.0,1.0,1.0
8995,92726,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,,1.0
8996,92727,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.51,1.0,2.0,2.0,1.0
8997,92728,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.13,1.0,1.0,,1.0
8998,92729,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.49,1.0,2.0,1.0,1.0
8999,92730,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.27,1.0,2.0,77.0,1.0
9000,92731,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.57,3.0,2.0,2.0,1.0
9001,92732,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.21,1.0,2.0,1.0,1.0
9002,92733,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.23,1.0,2.0,1.0,2.0
9003,92734,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.04,1.0,2.0,2.0,1.0
9004,92735,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.94,3.0,1.0,,1.0
9005,92736,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.59,1.0,2.0,1.0,1.0
9006,92737,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.39,2.0,2.0,2.0,1.0
9007,92738,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
9008,92739,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.72,3.0,2.0,1.0,1.0
9009,92740,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,2.0,2.0,1.0,1.0
9010,92741,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.04,3.0,1.0,,1.0
9011,92742,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.77,1.0,2.0,1.0,3.0
9012,92743,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,1.0,,1.0
9013,92744,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,2.1,3.0,1.0,,1.0
9014,92745,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.34,2.0,2.0,1.0,1.0
9015,92746,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,3.77,3.0,1.0,,1.0
9016,92747,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.69,2.0,2.0,2.0,1.0
9017,92748,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.3,1.0,2.0,1.0,1.0
9018,92749,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
9019,92750,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.65,1.0,2.0,1.0,1.0
9020,92751,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0,1.0
9021,92752,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,2.0,3.0,1.0
9022,92753,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.63,1.0,2.0,1.0,1.0
9023,92754,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.77,3.0,2.0,1.0,1.0
9024,92755,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.54,1.0,2.0,1.0,1.0
9025,92756,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.38,3.0,1.0,,1.0
9026,92757,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,4.75,3.0,1.0,,1.0
9027,92758,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,0.92,1.0,2.0,1.0,1.0
9028,92759,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,1.98,3.0,2.0,4.0,1.0
9029,92760,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.53,1.0,2.0,1.0,8.0
9030,92761,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,4.17,3.0,2.0,5.0,1.0
9031,92762,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,7.0,,1.0
9032,92763,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,3.0,1.0
9033,92764,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,1.0,,1.0
9034,92765,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.18,1.0,2.0,77.0,1.0
9035,92766,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.89,1.0,2.0,1.0,1.0
9036,92767,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.49,1.0,2.0,1.0,1.0
9037,92768,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
9038,92769,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.27,1.0,2.0,1.0,1.0
9039,92770,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,3.0,1.0,,1.0
9040,92771,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
9041,92772,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,4.69,3.0,1.0,,1.0
9042,92773,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.24,1.0,2.0,1.0,1.0
9043,92774,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.67,3.0,2.0,3.0,1.0
9044,92775,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,3.54,3.0,2.0,1.0,1.0
9045,92776,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.14,3.0,2.0,1.0,1.0
9046,92777,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,8.0,2.38,3.0,2.0,1.0,1.0
9047,92778,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.68,3.0,2.0,1.0,1.0
9048,92779,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.31,1.0,2.0,1.0,1.0
9049,92780,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.61,3.0,2.0,3.0,1.0
9050,92781,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.99,1.0,2.0,1.0,3.0
9051,92782,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.21,1.0,2.0,1.0,1.0
9052,92783,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.29,1.0,2.0,1.0,2.0
9053,92784,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.04,3.0,2.0,1.0,1.0
9054,92785,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,4.04,3.0,2.0,1.0,6.0
9055,92786,,,,,,,,,,,,,,,
9056,92787,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.75,1.0,2.0,2.0,1.0
9057,92788,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.38,3.0,2.0,1.0,1.0
9058,92789,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,99.0,,3.0,2.0,1.0,1.0
9059,92790,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.19,1.0,2.0,1.0,1.0
9060,92791,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,1.31,2.0,1.0,,1.0
9061,92792,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.49,2.0,1.0,,1.0
9062,92793,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.51,2.0,2.0,1.0,1.0
9063,92794,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.53,3.0,2.0,1.0,1.0
9064,92795,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.76,3.0,1.0,,1.0
9065,92796,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
9066,92797,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.82,1.0,2.0,1.0,1.0
9067,92798,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,3.0
9068,92799,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.55,1.0,2.0,1.0,3.0
9069,92800,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.74,1.0,2.0,1.0,1.0
9070,92801,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.53,3.0,2.0,2.0,1.0
