Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,Savings_Over5000,TotalSavings
8984,71144,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,0.93,1.0,2.0,1.0
8985,71145,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,3.02,3.0,,
8986,71146,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.41,3.0,,
8987,71147,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,99.0,,1.0,2.0,1.0
8988,71148,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.21,1.0,2.0,1.0
8989,71149,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.49,3.0,,
8990,71150,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.78,1.0,2.0,3.0
8991,71151,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.6,1.0,2.0,1.0
8992,71152,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,4.21,3.0,,
8993,71153,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
8994,71154,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.12,1.0,,
8995,71155,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,5.0,3.0,,
8996,71156,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,3.97,3.0,,
8997,71157,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.04,1.0,2.0,1.0
8998,71158,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.22,3.0,,
8999,71159,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.16,3.0,,
9000,71160,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.94,3.0,,
9001,71161,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.22,3.0,,
9002,71162,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.68,1.0,2.0,1.0
9003,71163,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,2.22,3.0,2.0,1.0
9004,71164,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.82,2.0,,
9005,71165,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.26,1.0,2.0,1.0
9006,71166,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.2,1.0,2.0,1.0
9007,71167,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.17,1.0,2.0,1.0
9008,71168,,,,,,,,,,,,,,
9009,71169,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,10.0,3.89,3.0,,
9010,71170,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.76,2.0,,
9011,71171,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.59,2.0,2.0,1.0
9012,71172,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.07,1.0,2.0,1.0
9013,71173,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.39,1.0,2.0,1.0
9014,71174,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.89,1.0,2.0,4.0
9015,71175,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.97,3.0,,
9016,71176,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.65,2.0,2.0,1.0
9017,71177,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.75,3.0,,
9018,71178,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.46,1.0,2.0,1.0
9019,71179,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,,
9020,71180,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1.8,2.0,1.0,
9021,71181,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.55,1.0,2.0,2.0
9022,71182,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.59,3.0,,
9023,71183,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,1.77,2.0,2.0,1.0
9024,71184,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,77.0,,3.0,,
9025,71185,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.79,2.0,,
9026,71186,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.34,2.0,2.0,1.0
9027,71187,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.74,1.0,2.0,1.0
9028,71188,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.54,1.0,2.0,1.0
9029,71189,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9030,71190,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
9031,71191,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.16,1.0,2.0,1.0
9032,71192,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.08,3.0,,
9033,71193,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.8,1.0,9.0,
9034,71194,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.64,1.0,2.0,1.0
9035,71195,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,3.46,3.0,,
9036,71196,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.88,3.0,,
9037,71197,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.4,2.0,2.0,1.0
9038,71198,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.8,1.0,2.0,2.0
9039,71199,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,1.93,3.0,2.0,1.0
9040,71200,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,,
9041,71201,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.72,2.0,2.0,1.0
9042,71202,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.38,3.0,,
9043,71203,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,4.96,3.0,,
9044,71204,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.98,3.0,,
9045,71205,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,3.0,,
9046,71206,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.75,3.0,,
9047,71207,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.33,2.0,,
9048,71208,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.45,3.0,,
9049,71209,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.48,1.0,2.0,1.0
9050,71210,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
9051,71211,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.27,1.0,2.0,2.0
9052,71212,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.26,1.0,2.0,2.0
9053,71213,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9054,71214,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.48,1.0,2.0,1.0
9055,71215,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9056,71216,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.89,3.0,,
9057,71217,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.81,2.0,2.0,1.0
9058,71218,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9059,71219,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.47,1.0,2.0,1.0
9060,71220,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.68,3.0,,
9061,71221,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.58,1.0,2.0,1.0
9062,71222,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,5.0,3.0,,
9063,71223,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.32,2.0,2.0,1.0
9064,71224,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.24,1.0,2.0,1.0
9065,71225,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9066,71226,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,77.0
9067,71227,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.04,1.0,2.0,1.0
9068,71228,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.91,3.0,2.0,1.0
9069,71229,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0.82,1.0,2.0,1.0
9070,71230,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.97,1.0,2.0,1.0
9071,71231,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.86,1.0,2.0,1.0
9072,71232,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.86,1.0,2.0,1.0
9073,71233,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.4,1.0,2.0,1.0
9074,71234,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,2.86,3.0,,
9075,71235,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.4,3.0,,
9076,71236,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.94,3.0,,
9077,71237,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,1.0,2.0,1.0
9078,71238,1.0,2.0,2.0,2.0,7.0,2.0,2.0,1.0,2.0,77.0,,1.0,2.0,1.0
9079,71239,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.3,3.0,2.0,1.0
9080,71240,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.66,1.0,1.0,
9081,71241,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.89,3.0,,
9082,71242,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,9.0,1.45,2.0,2.0,1.0
9083,71243,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.59,3.0,,
9084,71244,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9085,71245,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.6,3.0,,
9086,71246,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,3.12,3.0,,
9087,71247,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.21,3.0,,
9088,71248,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,,
9089,71249,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.73,1.0,2.0,1.0
9090,71250,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
9091,71251,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9092,71252,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.37,1.0,2.0,1.0
9093,71253,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9094,71254,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,,,,,
9095,71255,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.21,1.0,2.0,1.0
9096,71256,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.6,1.0,2.0,1.0
9097,71257,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.24,1.0,7.0,
9098,71258,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,3.22,3.0,,
9099,71259,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.22,1.0,2.0,3.0
9100,71260,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.31,2.0,,
9101,71261,9.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.11,1.0,2.0,3.0
9102,71262,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.28,3.0,,
9103,71263,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0
9104,71264,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.67,3.0,,
9105,71265,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.89,3.0,,
9106,71266,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,,
9107,71267,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.51,3.0,,
9108,71268,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.36,2.0,2.0,1.0
9109,71269,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.12,1.0,2.0,1.0
9110,71270,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.64,3.0,,
9111,71271,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.07,1.0,2.0,1.0
9112,71272,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.3,3.0,,
9113,71273,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.31,2.0,2.0,1.0
9114,71274,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
9115,71275,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.13,3.0,,
9116,71276,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.88,3.0,2.0,1.0
9117,71277,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.16,1.0,2.0,1.0
9118,71278,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.65,2.0,2.0,1.0
9119,71279,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.71,1.0,2.0,1.0
9120,71280,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.89,3.0,,
9121,71281,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.29,1.0,2.0,1.0
9122,71282,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.42,3.0,,
9123,71283,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.94,1.0,2.0,1.0
9124,71284,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.62,1.0,2.0,1.0
9125,71285,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.07,1.0,1.0,
9126,71286,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.79,3.0,,
9127,71287,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.54,1.0,2.0,1.0
9128,71288,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9129,71289,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.38,1.0,2.0,1.0
9130,71290,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
9131,71291,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,2.38,3.0,,
9132,71292,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.95,3.0,,
9133,71293,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.15,1.0,2.0,2.0
9134,71294,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.59,3.0,,
9135,71295,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.75,3.0,,
9136,71296,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.64,1.0,2.0,1.0
9137,71297,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.78,1.0,2.0,1.0
9138,71298,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.75,3.0,,
9139,71299,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.98,1.0,2.0,1.0
9140,71300,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9141,71301,2.0,2.0,1.0,9.0,2.0,9.0,2.0,2.0,2.0,1.0,0.24,1.0,2.0,1.0
9142,71302,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,1.0,2.0,1.0
9143,71303,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.29,1.0,2.0,1.0
9144,71304,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.36,2.0,2.0,1.0
9145,71305,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.33,3.0,2.0,1.0
9146,71306,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9147,71307,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,2.0,1.0
9148,71308,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.8,1.0,2.0,1.0
9149,71309,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
9150,71310,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.31,2.0,,
9151,71311,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.6,3.0,,
9152,71312,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.72,3.0,,
9153,71313,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,,,,,
9154,71314,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.26,1.0,2.0,1.0
9155,71315,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,2.22,3.0,2.0,1.0
9156,71316,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9157,71317,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.27,1.0,2.0,1.0
9158,71318,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.17,3.0,,
9159,71319,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.72,2.0,,
9160,71320,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,77.0,,7.0,7.0,
9161,71321,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
9162,71322,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.63,2.0,2.0,1.0
9163,71323,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.59,3.0,,
9164,71324,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.42,3.0,,
9165,71325,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.4,1.0,2.0,1.0
9166,71326,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
9167,71327,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
9168,71328,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.34,3.0,2.0,1.0
9169,71329,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.02,1.0,2.0,1.0
9170,71330,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.64,1.0,2.0,2.0
9171,71331,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,2.6,3.0,,
9172,71332,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.8,1.0,2.0,2.0
9173,71333,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.76,3.0,,
9174,71334,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.9,3.0,2.0,1.0
9175,71335,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9176,71336,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9177,71337,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.55,3.0,,
9178,71338,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.55,1.0,2.0,1.0
9179,71339,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.57,2.0,2.0,1.0
9180,71340,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.13,1.0,2.0,1.0
9181,71341,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9182,71342,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,2.38,3.0,,
9183,71343,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
9184,71344,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.07,1.0,2.0,1.0
9185,71345,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.04,1.0,2.0,1.0
9186,71346,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
9187,71347,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.75,1.0,2.0,1.0
9188,71348,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.55,2.0,2.0,1.0
9189,71349,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,1.78,2.0,1.0,
9190,71350,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
9191,71351,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9192,71352,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.02,1.0,2.0,1.0
9193,71353,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.23,1.0,2.0,77.0
9194,71354,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.66,1.0,,
9195,71355,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.22,3.0,,
9196,71356,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.08,3.0,,
9197,71357,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.49,3.0,,
9198,71358,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.77,1.0,2.0,1.0
9199,71359,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.14,1.0,2.0,2.0
9200,71360,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.7,1.0,2.0,1.0
9201,71361,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.73,3.0,,
9202,71362,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,1.0,9.0,
9203,71363,,,,,,,,,,,,,,
9204,71364,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.42,1.0,2.0,1.0
9205,71365,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.88,1.0,,
9206,71366,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.22,1.0,2.0,1.0
9207,71367,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.02,3.0,,
9208,71368,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.77,3.0,,
9209,71369,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
9210,71370,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1,1.0,2.0,1.0
9211,71371,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.82,2.0,,
9212,71372,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.53,1.0,2.0,1.0
9213,71373,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.17,1.0,2.0,1.0
9214,71374,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.67,3.0,,
9215,71375,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,2.38,3.0,,
9216,71376,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.34,2.0,,
9217,71377,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,
9218,71378,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,9.0,1.45,2.0,,
9219,71379,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,
9220,71380,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.82,2.0,2.0,2.0
