"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"7176",80732,2,2,2,2,2,2,2,2,2,5,2.09,3,2,1
"7177",80733,2,1,2,2,2,2,2,2,2,1,0.1,1,2,1
"7178",80734,1,2,2,2,2,2,2,2,2,5,0.68,1,2,1
"7179",80735,2,1,1,2,2,1,1,1,2,7,1.08,1,2,2
"7180",80736,1,2,2,2,2,2,2,2,2,12,3.8,3,NA,NA
"7181",80737,1,2,2,2,2,2,2,1,2,12,4.35,3,NA,NA
"7182",80738,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7183",80739,1,2,2,2,2,2,2,2,1,1,0,1,2,1
"7184",80740,1,2,1,2,2,1,2,2,1,5,1.04,1,2,1
"7185",80741,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
"7186",80742,1,1,2,2,2,2,2,1,2,11,4.08,3,NA,NA
"7187",80743,1,2,1,2,1,2,2,1,2,10,3.64,3,1,NA
"7188",80744,2,2,1,2,2,2,2,2,2,3,0.53,1,2,1
"7189",80745,1,2,1,2,2,2,2,2,2,6,1.86,3,NA,NA
"7190",80746,1,2,2,2,2,2,2,1,2,9,1.9,3,NA,NA
"7191",80747,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7192",80748,1,2,2,2,2,2,2,2,2,11,3.26,3,NA,NA
"7193",80749,1,2,2,2,1,2,2,2,2,6,0.63,1,2,1
"7194",80750,2,2,1,2,1,2,2,1,2,3,1.04,1,1,NA
"7195",80751,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
"7196",80752,1,2,2,2,2,2,2,2,2,9,2.09,3,NA,NA
"7197",80753,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"7198",80754,1,2,1,2,2,2,2,2,2,5,1.25,1,2,1
"7199",80755,1,2,1,2,1,2,2,1,2,11,4.3,3,NA,NA
"7200",80756,1,2,2,2,2,2,2,2,2,10,3.64,3,NA,NA
"7201",80757,1,2,2,2,2,2,2,1,2,12,3.33,3,NA,NA
"7202",80758,1,2,1,2,2,2,2,2,2,8,1.72,2,NA,NA
"7203",80759,1,2,2,2,2,2,2,1,2,1,0.08,1,2,1
"7204",80760,1,2,2,2,2,2,1,2,2,3,0.3,1,2,1
"7205",80761,1,2,2,2,2,2,2,2,2,6,0.99,1,2,3
"7206",80762,1,1,2,2,2,2,2,1,2,11,4.08,3,NA,NA
"7207",80763,1,2,2,1,2,1,2,2,2,7,1.84,2,2,1
"7208",80764,1,2,2,1,2,2,2,2,1,7,1.18,1,1,NA
"7209",80765,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
"7210",80766,1,2,2,2,2,2,1,2,2,5,0.86,1,2,1
"7211",80767,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7212",80768,1,2,2,2,2,2,2,2,2,6,1.07,1,2,1
"7213",80769,2,1,2,2,2,2,2,1,2,8,3.09,3,NA,NA
"7214",80770,1,2,2,2,2,2,2,1,2,6,1.41,2,NA,NA
"7215",80771,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"7216",80772,1,2,1,1,1,1,2,2,1,6,1.41,2,2,1
"7217",80773,1,2,2,2,2,2,2,1,1,8,2.43,3,NA,NA
"7218",80774,2,2,1,2,2,2,2,1,2,5,1.02,1,2,3
"7219",80775,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"7220",80776,1,2,2,2,2,2,2,2,2,11,3.82,3,NA,NA
"7221",80777,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"7222",80778,1,2,2,2,2,2,2,2,2,9,3.87,3,NA,NA
"7223",80779,2,2,2,2,2,2,1,2,2,2,0.36,1,2,1
"7224",80780,1,2,2,2,2,2,2,1,1,9,2.55,3,NA,NA
"7225",80781,2,2,1,1,2,2,2,2,2,7,1.84,2,2,1
"7226",80782,1,1,2,2,2,2,2,2,2,7,3.08,3,NA,NA
"7227",80783,1,1,2,2,2,2,2,2,2,8,1.65,2,2,1
"7228",80784,1,2,2,2,2,2,2,2,2,9,3.07,3,NA,NA
"7229",80785,2,2,2,2,2,2,1,2,2,2,0.23,1,2,1
"7230",80786,2,2,1,2,2,2,2,2,2,2,0.65,1,2,1
"7231",80787,1,2,2,2,2,2,2,2,2,10,2.58,3,NA,NA
"7232",80788,1,2,2,2,2,2,2,1,2,99,NA,3,NA,NA
"7233",80789,1,2,2,2,2,2,2,2,2,7,1.44,2,2,1
"7234",80790,1,2,1,2,2,1,1,2,2,2,0.3,1,2,1
"7235",80791,1,1,2,2,2,2,2,2,2,3,0.47,1,2,1
"7236",80792,2,2,1,2,2,2,2,2,2,5,1.53,2,2,6
"7237",80793,1,2,2,1,1,2,2,2,2,12,3.42,3,NA,NA
"7238",80794,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"7239",80795,1,2,2,2,2,2,2,2,1,6,1.2,1,2,1
"7240",80796,1,2,2,2,2,2,2,2,2,7,3.55,3,NA,NA
"7241",80797,7,2,7,7,2,2,7,2,2,2,0.19,1,2,1
"7242",80798,1,2,2,2,1,2,2,9,2,8,2.01,3,2,1
"7243",80799,1,2,2,1,1,2,2,2,2,6,1.32,2,1,NA
"7244",80800,1,2,2,2,1,2,2,1,1,11,5,3,NA,NA
"7245",80801,1,2,2,2,2,2,2,2,2,10,3.02,3,NA,NA
"7246",80802,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
"7247",80803,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"7248",80804,1,2,2,2,2,2,2,2,2,5,1.53,2,2,1
"7249",80805,1,2,2,2,2,2,2,2,1,3,0.93,1,2,1
"7250",80806,1,2,2,2,2,2,2,2,1,7,1.5,2,2,1
"7251",80807,1,1,2,2,2,2,2,2,1,3,0.39,1,NA,NA
"7252",80808,1,2,2,2,2,2,2,2,2,4,0.91,1,NA,NA
"7253",80809,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7254",80810,1,2,2,2,2,2,2,2,2,7,3.13,3,NA,NA
"7255",80811,2,2,2,2,2,2,1,2,2,2,0.27,1,7,NA
"7256",80812,1,2,2,2,2,2,2,2,1,7,1.84,2,NA,NA
"7257",80813,1,2,2,1,2,2,1,2,2,99,NA,2,2,4
"7258",80814,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7259",80815,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7260",80816,1,2,2,2,2,2,2,2,2,5,1.01,1,2,1
"7261",80817,2,2,1,2,1,2,2,1,2,8,3.91,3,NA,NA
"7262",80818,1,2,2,1,2,2,2,2,1,6,1.26,1,7,NA
"7263",80819,2,2,2,1,2,2,2,2,2,4,0.85,1,2,1
"7264",80820,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1
"7265",80821,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"7266",80822,2,2,1,2,2,2,2,2,2,6,2.51,3,NA,NA
"7267",80823,1,2,1,2,2,2,2,1,2,12,4.51,3,NA,NA
"7268",80824,1,2,2,2,2,2,2,2,2,6,1.03,1,2,1
"7269",80825,1,2,2,2,2,2,2,2,2,8,1.72,2,2,1
"7270",80826,1,2,2,2,2,2,2,2,1,4,0.6,1,2,1
"7271",80827,1,1,2,2,2,2,2,2,2,10,2.61,3,NA,NA
"7272",80828,1,2,2,2,2,2,2,2,2,8,1.43,2,2,4
"7273",80829,2,2,2,2,2,2,2,2,1,6,0.9,1,2,1
"7274",80830,1,2,2,1,2,2,2,2,1,6,1.52,2,NA,NA
"7275",80831,2,2,1,1,2,2,2,1,2,6,1.91,3,2,1
"7276",80832,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
"7277",80833,1,2,2,2,2,2,2,2,1,9,2.52,3,NA,NA
"7278",80834,2,1,2,2,2,1,2,2,2,5,0.86,1,2,1
"7279",80835,1,2,2,2,2,2,2,2,2,6,1.54,2,NA,NA
"7280",80836,1,2,1,2,2,2,2,1,1,8,3.09,3,NA,NA
"7281",80837,2,2,1,2,2,2,2,2,2,99,NA,2,2,1
"7282",80838,2,2,2,1,2,2,2,2,2,3,0.82,1,2,1
"7283",80839,1,2,2,2,2,2,2,2,1,7,1.52,2,2,1
"7284",80840,2,2,2,2,2,2,2,2,2,2,0.42,1,2,1
"7285",80841,2,2,1,1,1,2,2,2,1,8,2.94,3,NA,NA
"7286",80842,1,2,1,2,1,2,2,1,2,6,1.75,2,NA,NA
"7287",80843,1,2,1,2,2,2,2,2,2,6,1.91,3,NA,NA
"7288",80844,1,1,2,2,2,2,2,2,2,11,3.22,3,NA,NA
"7289",80845,1,1,1,1,2,2,2,2,2,8,1.22,1,2,5
"7290",80846,2,2,1,2,2,2,2,1,2,5,1.02,1,2,3
"7291",80847,1,2,2,2,2,2,2,2,2,11,3.48,3,NA,NA
"7292",80848,1,2,2,2,2,2,2,2,2,11,2.4,3,NA,NA
"7293",80849,1,2,2,2,2,2,2,2,2,4,0.65,1,2,1
"7294",80850,1,2,2,2,2,2,2,2,2,3,1.04,1,2,1
"7295",80851,1,2,1,2,1,2,1,2,1,12,4,3,NA,NA
"7296",80852,1,1,2,2,2,2,2,2,2,1,0,1,2,1
"7297",80853,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
"7298",80854,1,2,2,1,2,2,2,2,2,11,2.66,3,NA,NA
"7299",80855,1,2,2,2,2,2,1,2,2,5,0.46,1,2,1
"7300",80856,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
"7301",80857,1,2,2,2,2,2,2,2,2,7,0.85,1,2,1
"7302",80858,1,2,1,2,2,2,2,2,2,12,5,3,NA,NA
"7303",80859,1,2,1,2,2,2,2,2,2,3,0.67,1,2,1
"7304",80860,1,2,2,1,2,2,2,2,1,7,1.18,1,1,NA
"7305",80861,1,2,2,2,2,2,2,2,2,4,0.77,1,2,1
"7306",80862,1,2,2,2,2,2,2,1,2,12,4.53,3,NA,NA
"7307",80863,1,2,2,2,2,2,2,2,2,5,0.75,1,NA,NA
"7308",80864,2,2,2,2,2,1,2,2,2,2,0.74,1,2,1
"7309",80865,1,2,2,2,2,2,1,2,2,3,0.61,1,2,1
"7310",80866,1,2,2,2,2,2,2,2,2,77,NA,3,7,NA
"7311",80867,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"7312",80868,1,2,2,2,2,2,2,2,2,11,3.05,3,NA,NA
"7313",80869,1,2,2,2,1,2,2,2,2,12,5,3,NA,NA
"7314",80870,2,2,2,2,2,1,2,2,1,3,0.45,1,2,1
"7315",80871,1,1,2,1,2,1,2,2,2,4,0.5,1,2,1
"7316",80872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7317",80873,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7318",80874,2,2,1,2,2,2,2,1,2,8,3.05,3,NA,NA
"7319",80875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7320",80876,1,2,2,2,2,2,2,1,2,10,5,3,NA,NA
"7321",80877,1,2,2,2,1,2,1,2,2,77,NA,3,2,1
"7322",80878,1,2,2,2,1,2,2,2,2,7,2.32,3,NA,NA
"7323",80879,1,2,2,2,2,2,2,2,2,7,1.82,2,NA,NA
"7324",80880,1,2,2,2,2,2,2,2,1,5,2.06,3,2,1
"7325",80881,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7326",80882,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
"7327",80883,1,2,2,2,2,2,2,2,2,4,0.97,1,2,1
"7328",80884,1,2,2,2,2,2,2,1,2,3,1.23,1,2,4
"7329",80885,1,2,2,2,2,2,2,2,2,5,1.88,3,2,1
"7330",80886,1,2,2,2,2,2,2,2,1,9,2.15,3,NA,NA
"7331",80887,1,2,2,2,2,2,2,1,2,11,4.03,3,NA,NA
"7332",80888,1,2,2,2,2,2,2,1,2,8,2.67,3,NA,NA
"7333",80889,2,2,1,2,1,2,2,1,2,11,5,3,NA,NA
"7334",80890,2,2,1,2,2,2,2,2,2,4,1.14,1,2,1
"7335",80891,1,2,2,2,2,2,2,2,2,8,2.43,3,NA,NA
"7336",80892,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7337",80893,2,2,1,2,2,2,2,2,2,3,0.93,1,2,1
"7338",80894,1,2,1,2,1,2,2,1,1,10,3.5,3,NA,NA
"7339",80895,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7340",80896,1,2,2,2,2,2,2,2,2,6,0.84,1,2,1
"7341",80897,1,1,2,2,2,2,2,2,1,1,0.18,1,2,1
"7342",80898,2,2,1,1,1,2,2,2,2,2,0.74,1,2,1
"7343",80899,2,1,1,2,2,2,2,2,1,5,0.76,1,7,NA
"7344",80900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7345",80901,1,2,2,2,2,2,2,2,1,7,2.24,3,2,1
"7346",80902,1,2,2,2,2,2,2,2,2,99,NA,3,9,NA
"7347",80903,1,2,2,2,2,2,2,2,1,6,1.7,2,NA,NA
"7348",80904,1,1,2,2,2,2,2,1,2,10,3.64,3,NA,NA
"7349",80905,1,2,2,2,2,2,2,2,2,4,1.22,1,2,1
"7350",80906,1,2,2,2,2,1,2,2,2,4,0.82,1,2,3
"7351",80907,1,2,2,2,2,2,2,2,2,5,1.17,1,2,1
"7352",80908,1,2,1,1,2,2,1,2,2,99,NA,1,2,1
"7353",80909,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
"7354",80910,1,2,2,2,2,2,2,2,1,6,1.86,3,2,1
"7355",80911,1,2,2,2,2,2,2,2,2,7,1.51,2,NA,NA
"7356",80912,1,2,2,2,2,2,2,2,2,9,2.18,3,NA,NA
"7357",80913,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"7358",80914,2,2,2,2,2,2,1,2,2,2,0.15,1,2,1
"7359",80915,2,2,1,2,2,2,2,2,2,7,1.97,3,NA,NA
"7360",80916,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7361",80917,1,2,2,2,2,2,2,2,2,4,0.64,1,2,1
"7362",80918,1,2,1,2,2,2,2,1,1,10,2.75,3,NA,NA
"7363",80919,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7364",80920,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"7365",80921,1,2,2,2,2,2,1,2,2,4,0.53,1,2,1
"7366",80922,1,2,2,2,2,2,2,2,1,7,1.26,1,2,2
"7367",80923,1,2,2,2,2,2,2,2,2,7,2.12,3,NA,NA
"7368",80924,1,2,2,2,2,2,2,2,2,77,NA,7,7,NA
"7369",80925,1,2,2,2,2,2,2,2,2,8,2.76,3,2,3
"7370",80926,1,2,2,2,2,2,2,2,2,5,0.86,1,2,1
"7371",80927,1,2,2,2,2,2,2,2,1,8,1.06,1,2,1
"7372",80928,1,2,2,2,2,1,2,1,2,6,1.54,2,NA,NA
"7373",80929,1,2,1,2,2,2,2,2,2,7,3.34,3,NA,NA
"7374",80930,1,1,2,2,2,1,2,2,2,8,3.43,3,NA,NA
"7375",80931,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7376",80932,1,2,2,2,2,2,2,2,2,6,2.92,3,NA,NA
"7377",80933,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1
"7378",80934,1,1,2,2,2,2,2,2,2,99,NA,1,2,1
"7379",80935,2,2,2,2,2,2,2,2,2,9,2.06,3,2,1
"7380",80936,1,2,2,2,2,2,2,2,2,11,3.05,3,NA,NA
"7381",80937,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"7382",80938,1,2,2,2,2,2,2,2,2,11,3.27,3,NA,NA
"7383",80939,1,1,2,2,2,2,2,2,2,77,NA,3,NA,NA
"7384",80940,1,2,1,2,2,2,2,2,2,8,1.74,2,2,1
"7385",80941,1,2,2,2,2,2,2,1,2,11,4.96,3,NA,NA
"7386",80942,1,2,2,2,2,2,2,2,1,7,1.17,1,1,NA
"7387",80943,1,2,1,2,1,2,2,1,2,3,1.25,1,1,NA
"7388",80944,1,2,2,2,2,2,2,2,2,3,0.3,1,2,1
"7389",80945,1,2,2,2,2,2,2,2,2,9,2.18,3,NA,NA
"7390",80946,1,2,1,2,2,1,2,2,1,12,4.84,3,NA,NA
"7391",80947,2,1,1,2,2,1,1,1,2,7,1.08,1,2,2
"7392",80948,1,2,2,2,2,2,2,2,1,6,0.91,1,2,1
"7393",80949,1,2,2,2,2,2,2,2,2,5,0.78,1,2,1
"7394",80950,1,1,2,2,2,2,2,2,2,7,1.5,2,NA,NA
"7395",80951,1,2,2,2,2,2,2,2,2,2,0.26,1,2,1
"7396",80952,1,2,1,2,1,2,2,2,2,8,1.44,2,NA,NA
"7397",80953,1,2,1,2,2,1,1,2,1,5,0.68,1,2,1
"7398",80954,1,1,2,2,2,2,2,2,1,3,0.34,1,2,1
"7399",80955,2,2,1,2,1,2,2,2,2,3,1.04,1,2,1
"7400",80956,2,2,2,2,2,2,2,2,1,4,1.22,1,2,1
"7401",80957,1,1,2,2,2,2,2,2,2,7,1.63,2,NA,NA
"7402",80958,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
"7403",80959,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7404",80960,1,2,1,2,2,2,2,2,2,5,1.02,1,2,1
"7405",80961,1,1,2,2,2,2,2,2,1,3,0.39,1,NA,NA
"7406",80962,2,2,1,2,1,1,2,2,2,5,1.53,2,1,NA
"7407",80963,1,2,2,2,2,2,2,2,1,6,1.35,2,2,1
"7408",80964,1,2,2,2,2,2,2,1,2,9,2.89,3,NA,NA
"7409",80965,1,2,2,2,2,2,2,2,2,3,1.04,1,NA,NA
"7410",80966,1,2,1,2,2,2,2,2,1,7,2.09,3,NA,NA
"7411",80967,1,2,2,2,2,2,2,2,2,4,0.41,1,2,1
"7412",80968,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7413",80969,2,1,2,2,2,2,2,2,1,4,1.14,1,1,NA
"7414",80970,2,2,2,2,2,2,1,2,2,3,0.39,1,2,1
"7415",80971,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7416",80972,2,1,2,2,2,2,2,1,2,12,4.3,3,NA,NA
"7417",80973,1,2,2,2,2,2,2,2,2,1,0.31,1,2,2
"7418",80974,1,2,2,2,2,2,2,2,2,4,0.56,1,2,1
"7419",80975,1,2,2,2,2,2,1,2,2,2,0.3,1,2,1
"7420",80976,1,1,2,2,1,2,2,1,1,8,2.43,3,NA,NA
"7421",80977,1,2,2,2,2,2,1,2,2,3,0.68,1,2,4
"7422",80978,1,2,2,2,2,2,1,2,1,3,0.41,1,2,1
"7423",80979,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7424",80980,1,2,2,2,2,2,2,2,2,5,2.06,3,NA,NA
"7425",80981,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7426",80982,1,2,1,2,2,2,2,2,1,3,0.3,1,2,1
"7427",80983,1,2,2,2,2,1,2,2,1,4,0.91,1,2,1
"7428",80984,1,2,2,2,2,2,2,1,2,8,1.74,2,NA,NA
"7429",80985,1,1,2,2,2,2,2,1,2,11,2.83,3,NA,NA
"7430",80986,1,2,2,2,2,2,2,2,2,7,2.12,3,NA,NA
"7431",80987,2,2,1,2,1,2,2,1,2,6,2.67,3,NA,NA
"7432",80988,2,2,2,2,2,2,2,1,2,5,2.09,3,NA,NA
"7433",80989,2,2,2,2,2,2,2,2,1,5,1.55,2,2,1
"7434",80990,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"7435",80991,1,2,2,2,2,2,2,2,1,6,1.66,2,2,1
"7436",80992,1,1,2,2,2,2,2,2,2,7,1.81,2,2,1
"7437",80993,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7438",80994,1,2,2,2,2,2,2,1,2,11,4.03,3,NA,NA
"7439",80995,1,2,2,2,2,2,2,2,2,7,1.53,2,NA,NA
"7440",80996,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"7441",80997,1,1,2,2,2,2,2,2,1,6,0.9,1,2,1
"7442",80998,1,2,2,2,1,2,1,2,2,77,NA,3,2,1
"7443",80999,1,2,2,2,2,2,2,2,2,11,3.99,3,NA,NA
"7444",81000,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"7445",81001,1,2,2,2,2,2,2,2,2,7,1.83,2,1,NA
"7446",81002,1,2,2,2,2,2,2,2,2,5,1.21,1,2,1
"7447",81003,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7448",81004,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7449",81005,1,2,2,2,2,2,2,2,2,5,1.01,1,2,1
"7450",81006,1,2,2,2,2,2,2,2,2,11,3.57,3,NA,NA
"7451",81007,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7452",81008,1,2,2,2,2,2,2,2,2,11,4.08,3,NA,NA
"7453",81009,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
"7454",81010,1,1,1,1,1,9,2,2,2,99,NA,3,NA,NA
"7455",81011,1,2,2,2,2,2,2,2,1,11,5,3,NA,NA
"7456",81012,1,2,2,2,2,2,2,2,2,5,1.55,2,2,1
"7457",81013,1,2,2,2,2,2,2,1,1,9,2.15,3,1,NA
"7458",81014,1,2,2,2,2,2,2,2,2,8,4.32,3,NA,NA
"7459",81015,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
"7460",81016,1,2,2,2,2,2,2,2,2,11,2.43,3,NA,NA
"7461",81017,1,2,2,2,2,2,2,2,2,9,2.42,3,NA,NA
"7462",81018,1,2,1,2,2,1,2,2,1,10,2.02,3,2,99
"7463",81019,1,2,2,2,2,2,2,2,2,3,0.67,1,2,1
"7464",81020,1,2,1,2,2,2,2,2,2,5,1.02,1,2,1
"7465",81021,2,2,2,2,2,2,2,2,1,3,0.6,1,1,NA
"7466",81022,1,2,2,1,2,2,2,2,2,5,1.21,1,2,1
"7467",81023,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
"7468",81024,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
"7469",81025,2,2,2,2,2,1,2,2,2,1,0.4,1,2,1
"7470",81026,2,2,1,2,1,2,2,2,2,6,2.57,3,NA,NA
"7471",81027,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"7472",81028,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7473",81029,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"7474",81030,1,2,2,2,1,2,2,1,2,77,NA,7,7,NA
"7475",81031,1,1,2,2,2,2,2,2,1,1,0.18,1,2,1
"7476",81032,2,2,1,2,2,2,2,1,2,3,1.08,1,2,1
"7477",81033,1,2,2,2,2,2,2,2,2,6,0.83,1,2,1
"7478",81034,1,2,2,2,2,2,2,2,2,6,0.95,1,2,2
"7479",81035,1,2,2,2,2,2,2,1,1,7,2.44,3,NA,NA
"7480",81036,1,1,2,2,2,2,2,2,1,3,0.45,1,2,1
"7481",81037,1,2,2,2,2,2,2,2,2,11,3.82,3,NA,NA
"7482",81038,2,2,1,2,2,2,2,2,2,4,1.04,1,2,1
"7483",81039,2,2,2,2,2,2,2,2,1,1,0,1,1,NA
"7484",81040,2,2,1,1,2,1,1,2,2,1,0,1,2,1
"7485",81041,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1
"7486",81042,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7487",81043,1,2,2,2,2,2,2,2,2,4,0.7,1,2,4
"7488",81044,1,2,2,2,2,2,1,2,2,5,0.75,1,2,1
"7489",81045,1,2,2,2,2,2,2,2,2,6,1.26,1,2,2
"7490",81046,1,1,2,1,2,2,2,2,1,7,1.38,2,NA,NA
"7491",81047,1,2,2,2,2,1,2,2,2,7,1.02,1,2,1
"7492",81048,2,2,2,2,2,2,1,2,1,2,0.34,1,2,1
"7493",81049,1,1,2,2,2,2,2,2,2,11,3.57,3,NA,NA
"7494",81050,1,2,2,2,2,2,2,2,1,8,1.06,1,2,1
"7495",81051,1,2,2,2,2,2,2,2,2,11,2.27,3,NA,NA
"7496",81052,1,2,2,2,2,2,2,2,2,7,1.84,2,NA,NA
"7497",81053,1,1,2,2,2,2,2,2,2,99,NA,3,2,1
"7498",81054,2,2,1,2,1,2,2,2,2,3,0.78,1,2,1
"7499",81055,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
"7500",81056,1,2,2,2,2,2,2,2,2,8,1.74,2,2,1
"7501",81057,1,2,2,2,2,2,2,2,2,3,0.94,1,2,1
"7502",81058,1,2,2,1,2,2,2,2,1,5,0.75,1,1,NA
"7503",81059,1,2,2,2,2,2,2,2,2,11,3.04,3,NA,NA
"7504",81060,1,1,2,2,2,2,2,1,2,77,NA,1,1,NA
"7505",81061,1,2,2,2,2,2,2,2,2,7,1.84,2,NA,NA
"7506",81062,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7507",81063,2,2,1,2,1,2,2,1,2,5,1.84,2,1,NA
"7508",81064,2,2,2,1,2,2,1,2,2,3,0.61,1,2,1
"7509",81065,2,1,2,1,2,1,2,2,2,6,0.89,1,2,1
"7510",81066,1,2,2,2,2,2,2,1,2,11,4.92,3,NA,NA
"7511",81067,1,1,1,2,2,2,2,2,2,7,0.97,1,2,1
"7512",81068,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
"7513",81069,2,2,2,2,2,2,1,2,2,3,0.62,1,2,1
"7514",81070,1,2,1,1,2,2,2,2,1,7,1.13,1,2,1
"7515",81071,1,2,2,2,2,2,2,2,1,99,NA,9,2,1
"7516",81072,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"7517",81073,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7518",81074,1,2,2,2,2,2,1,2,2,7,1.29,1,2,1
"7519",81075,1,2,2,2,2,2,2,2,2,7,1.51,2,2,1
"7520",81076,1,1,2,2,2,2,2,2,2,7,0.91,1,2,1
"7521",81077,1,2,2,2,2,2,2,2,2,5,1.39,2,2,1
"7522",81078,2,1,2,2,2,2,2,1,2,7,3.55,3,NA,NA
"7523",81079,1,2,1,2,2,2,2,2,2,3,0.93,1,2,1
"7524",81080,1,2,1,2,2,2,2,2,1,11,2.44,3,NA,NA
"7525",81081,1,2,2,2,2,2,2,2,2,10,2.58,3,NA,NA
"7526",81082,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7527",81083,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
"7528",81084,1,2,2,2,2,2,2,2,2,10,1.82,2,NA,NA
"7529",81085,1,2,1,2,2,2,2,2,2,8,1.94,3,2,1
"7530",81086,1,2,2,2,2,2,2,2,2,6,1.41,2,1,NA
"7531",81087,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7532",81088,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
"7533",81089,1,2,2,2,2,2,2,2,2,5,0.91,1,2,1
"7534",81090,1,2,1,1,2,2,2,2,1,3,0.3,1,9,NA
"7535",81091,1,2,2,2,2,2,2,2,2,7,1.53,2,2,1
"7536",81092,1,2,2,2,2,2,2,2,2,2,0.43,1,2,4
"7537",81093,1,2,2,2,2,2,2,2,2,2,0.52,1,2,1
"7538",81094,1,2,2,2,2,2,2,2,2,4,1.22,1,2,1
"7539",81095,2,2,1,1,2,2,2,2,2,7,2.63,3,NA,NA
"7540",81096,2,2,2,2,2,1,2,2,2,2,0.53,1,2,1
"7541",81097,1,2,2,2,2,2,2,2,1,4,0.91,1,2,1
"7542",81098,1,1,2,2,2,2,2,2,2,9,2.15,3,NA,NA
"7543",81099,1,2,2,2,2,2,2,2,1,3,0.52,1,2,1
"7544",81100,2,2,1,2,2,2,2,1,2,7,2.25,3,1,NA
